COCO_val2014_000000064342.bin, 2, 1
COCO_val2014_000000078288.bin, 2, 1
COCO_val2014_000000422274.bin, 2, 1
COCO_val2014_000000025550.bin, 2, 1
COCO_val2014_000000059952.bin, 2, 1
COCO_val2014_000000231628.bin, 2, 1
COCO_val2014_000000467135.bin, 2, 1
COCO_val2014_000000162829.bin, 2, 1
COCO_val2014_000000132328.bin, 2, 1
COCO_val2014_000000087811.bin, 2, 1
COCO_val2014_000000411768.bin, 2, 1
COCO_val2014_000000122851.bin, 2, 1
COCO_val2014_000000060529.bin, 2, 1
COCO_val2014_000000127865.bin, 2, 1
COCO_val2014_000000581496.bin, 2, 1
COCO_val2014_000000280230.bin, 2, 1
COCO_val2014_000000189919.bin, 2, 1
COCO_val2014_000000234518.bin, 2, 1
COCO_val2014_000000235082.bin, 2, 1
COCO_val2014_000000173772.bin, 2, 1
COCO_val2014_000000410004.bin, 2, 1
COCO_val2014_000000575904.bin, 2, 1
COCO_val2014_000000466125.bin, 2, 1
COCO_val2014_000000275933.bin, 2, 1
COCO_val2014_000000569379.bin, 2, 1
COCO_val2014_000000241301.bin, 2, 1
COCO_val2014_000000338054.bin, 2, 1
COCO_val2014_000000225495.bin, 2, 1
COCO_val2014_000000570664.bin, 2, 1
COCO_val2014_000000217827.bin, 2, 1
COCO_val2014_000000462371.bin, 2, 1
COCO_val2014_000000285894.bin, 2, 1
COCO_val2014_000000296393.bin, 2, 1
COCO_val2014_000000093258.bin, 2, 1
COCO_val2014_000000357737.bin, 2, 1
COCO_val2014_000000178683.bin, 2, 1
COCO_val2014_000000379667.bin, 2, 1
COCO_val2014_000000226967.bin, 2, 1
COCO_val2014_000000495117.bin, 2, 1
COCO_val2014_000000068093.bin, 2, 1
COCO_val2014_000000292901.bin, 2, 1
COCO_val2014_000000553698.bin, 2, 1
COCO_val2014_000000005879.bin, 2, 1
COCO_val2014_000000420069.bin, 2, 1
COCO_val2014_000000267123.bin, 2, 1
COCO_val2014_000000289813.bin, 2, 1
COCO_val2014_000000153229.bin, 2, 1
COCO_val2014_000000429142.bin, 2, 1
COCO_val2014_000000213421.bin, 2, 1
COCO_val2014_000000447460.bin, 2, 1
COCO_val2014_000000321390.bin, 2, 1
COCO_val2014_000000025165.bin, 2, 1
COCO_val2014_000000180729.bin, 2, 1
COCO_val2014_000000365724.bin, 2, 1
COCO_val2014_000000535770.bin, 2, 1
COCO_val2014_000000167270.bin, 2, 1
COCO_val2014_000000076572.bin, 2, 1
COCO_val2014_000000309510.bin, 2, 1
COCO_val2014_000000130586.bin, 2, 1
COCO_val2014_000000560470.bin, 2, 1
COCO_val2014_000000576607.bin, 2, 1
COCO_val2014_000000541351.bin, 2, 1
COCO_val2014_000000478798.bin, 2, 1
COCO_val2014_000000542183.bin, 2, 1
COCO_val2014_000000403854.bin, 2, 1
COCO_val2014_000000460289.bin, 2, 1
COCO_val2014_000000365886.bin, 2, 1
COCO_val2014_000000535750.bin, 2, 1
COCO_val2014_000000242189.bin, 2, 1
COCO_val2014_000000536154.bin, 2, 1
COCO_val2014_000000362640.bin, 2, 1
COCO_val2014_000000370486.bin, 2, 1
COCO_val2014_000000543531.bin, 2, 1
COCO_val2014_000000492552.bin, 2, 1
COCO_val2014_000000118811.bin, 2, 1
COCO_val2014_000000439854.bin, 2, 1
COCO_val2014_000000043961.bin, 2, 1
COCO_val2014_000000477946.bin, 2, 1
COCO_val2014_000000524638.bin, 2, 1
COCO_val2014_000000553443.bin, 2, 1
COCO_val2014_000000549450.bin, 2, 1
COCO_val2014_000000036460.bin, 2, 1
COCO_val2014_000000180653.bin, 2, 1
COCO_val2014_000000365701.bin, 2, 1
COCO_val2014_000000336209.bin, 2, 1
COCO_val2014_000000053909.bin, 2, 1
COCO_val2014_000000042375.bin, 2, 1
COCO_val2014_000000273450.bin, 2, 1
COCO_val2014_000000456077.bin, 2, 1
COCO_val2014_000000033116.bin, 2, 1
COCO_val2014_000000005513.bin, 2, 1
COCO_val2014_000000123627.bin, 2, 1
COCO_val2014_000000239093.bin, 2, 1
COCO_val2014_000000484531.bin, 2, 1
COCO_val2014_000000454957.bin, 2, 1
COCO_val2014_000000271560.bin, 2, 1
COCO_val2014_000000359066.bin, 2, 1
COCO_val2014_000000116887.bin, 2, 1
COCO_val2014_000000117508.bin, 2, 1
COCO_val2014_000000150508.bin, 2, 1
COCO_val2014_000000576363.bin, 2, 1
COCO_val2014_000000232483.bin, 2, 1
COCO_val2014_000000496548.bin, 2, 1
COCO_val2014_000000257470.bin, 2, 1
COCO_val2014_000000076547.bin, 2, 1
COCO_val2014_000000444073.bin, 2, 1
COCO_val2014_000000518116.bin, 2, 1
COCO_val2014_000000209162.bin, 2, 1
COCO_val2014_000000408736.bin, 2, 1
COCO_val2014_000000578131.bin, 2, 1
COCO_val2014_000000314876.bin, 2, 1
COCO_val2014_000000086011.bin, 2, 1
COCO_val2014_000000400853.bin, 2, 1
COCO_val2014_000000579648.bin, 2, 1
COCO_val2014_000000117352.bin, 2, 1
COCO_val2014_000000045920.bin, 2, 1
COCO_val2014_000000034993.bin, 2, 1
COCO_val2014_000000154721.bin, 2, 1
COCO_val2014_000000119192.bin, 2, 1
COCO_val2014_000000235672.bin, 2, 1
COCO_val2014_000000347823.bin, 2, 1
COCO_val2014_000000146667.bin, 2, 1
COCO_val2014_000000286119.bin, 2, 1
COCO_val2014_000000337826.bin, 2, 1
COCO_val2014_000000493472.bin, 2, 1
COCO_val2014_000000185156.bin, 2, 1
COCO_val2014_000000138179.bin, 2, 1
COCO_val2014_000000281032.bin, 2, 1
COCO_val2014_000000310597.bin, 2, 1
COCO_val2014_000000099425.bin, 2, 1
COCO_val2014_000000252020.bin, 2, 1
COCO_val2014_000000214492.bin, 2, 1
COCO_val2014_000000252354.bin, 2, 1
COCO_val2014_000000178578.bin, 2, 1
COCO_val2014_000000472691.bin, 2, 1
COCO_val2014_000000435598.bin, 2, 1
COCO_val2014_000000514366.bin, 2, 1
COCO_val2014_000000194525.bin, 2, 1
COCO_val2014_000000211491.bin, 2, 1
COCO_val2014_000000065238.bin, 2, 1
COCO_val2014_000000402674.bin, 2, 1
COCO_val2014_000000285651.bin, 2, 1
COCO_val2014_000000568107.bin, 2, 1
COCO_val2014_000000509403.bin, 2, 1
COCO_val2014_000000352694.bin, 2, 1
COCO_val2014_000000189714.bin, 2, 1
COCO_val2014_000000233888.bin, 2, 1
COCO_val2014_000000303538.bin, 2, 1
COCO_val2014_000000458338.bin, 2, 1
COCO_val2014_000000229329.bin, 2, 1
COCO_val2014_000000268941.bin, 2, 1
COCO_val2014_000000559312.bin, 2, 1
COCO_val2014_000000006896.bin, 2, 1
COCO_val2014_000000430525.bin, 2, 1
COCO_val2014_000000551648.bin, 2, 1
COCO_val2014_000000092131.bin, 2, 1
COCO_val2014_000000208003.bin, 2, 1
COCO_val2014_000000321579.bin, 2, 1
COCO_val2014_000000239575.bin, 2, 1
COCO_val2014_000000275754.bin, 2, 1
COCO_val2014_000000421955.bin, 2, 1
COCO_val2014_000000170178.bin, 2, 1
COCO_val2014_000000484432.bin, 2, 1
COCO_val2014_000000005713.bin, 2, 1
COCO_val2014_000000099794.bin, 2, 1
COCO_val2014_000000246562.bin, 2, 1
COCO_val2014_000000103496.bin, 2, 1
COCO_val2014_000000183374.bin, 2, 1
COCO_val2014_000000206806.bin, 2, 1
COCO_val2014_000000428562.bin, 2, 1
COCO_val2014_000000216863.bin, 2, 1
COCO_val2014_000000383419.bin, 2, 1
COCO_val2014_000000000974.bin, 2, 1
COCO_val2014_000000149375.bin, 2, 1
COCO_val2014_000000446917.bin, 2, 1
COCO_val2014_000000032364.bin, 2, 1
COCO_val2014_000000327617.bin, 2, 1
COCO_val2014_000000217522.bin, 2, 1
COCO_val2014_000000510182.bin, 2, 1
COCO_val2014_000000417023.bin, 2, 1
COCO_val2014_000000576946.bin, 2, 1
COCO_val2014_000000519055.bin, 2, 1
COCO_val2014_000000366822.bin, 2, 1
COCO_val2014_000000290979.bin, 2, 1
COCO_val2014_000000470350.bin, 2, 1
COCO_val2014_000000285291.bin, 2, 1
COCO_val2014_000000155192.bin, 2, 1
COCO_val2014_000000093730.bin, 2, 1
COCO_val2014_000000097434.bin, 2, 1
COCO_val2014_000000253408.bin, 2, 1
COCO_val2014_000000230175.bin, 2, 1
COCO_val2014_000000447736.bin, 2, 1
COCO_val2014_000000295574.bin, 2, 1
COCO_val2014_000000071602.bin, 2, 1
COCO_val2014_000000050025.bin, 2, 1
COCO_val2014_000000462929.bin, 2, 1
COCO_val2014_000000161567.bin, 2, 1
COCO_val2014_000000160761.bin, 2, 1
COCO_val2014_000000411754.bin, 2, 1
COCO_val2014_000000569314.bin, 2, 1
COCO_val2014_000000328728.bin, 2, 1
COCO_val2014_000000012669.bin, 2, 1
COCO_val2014_000000562062.bin, 2, 1
COCO_val2014_000000163289.bin, 2, 1
COCO_val2014_000000154846.bin, 2, 1
COCO_val2014_000000236868.bin, 2, 1
COCO_val2014_000000122418.bin, 2, 1
COCO_val2014_000000383359.bin, 2, 1
COCO_val2014_000000543218.bin, 2, 1
COCO_val2014_000000306453.bin, 2, 1
COCO_val2014_000000364256.bin, 2, 1
COCO_val2014_000000217312.bin, 2, 1
COCO_val2014_000000313034.bin, 2, 1
COCO_val2014_000000450355.bin, 2, 1
COCO_val2014_000000370980.bin, 2, 1
COCO_val2014_000000423001.bin, 2, 1
COCO_val2014_000000183319.bin, 2, 1
COCO_val2014_000000199989.bin, 2, 1
COCO_val2014_000000127068.bin, 2, 1
COCO_val2014_000000515391.bin, 2, 1
COCO_val2014_000000115455.bin, 2, 1
COCO_val2014_000000294776.bin, 2, 1
COCO_val2014_000000099707.bin, 2, 1
COCO_val2014_000000270215.bin, 2, 1
COCO_val2014_000000087920.bin, 2, 1
COCO_val2014_000000307510.bin, 2, 1
COCO_val2014_000000351477.bin, 2, 1
COCO_val2014_000000365426.bin, 2, 1
COCO_val2014_000000148329.bin, 2, 1
COCO_val2014_000000533488.bin, 2, 1
COCO_val2014_000000502936.bin, 2, 1
COCO_val2014_000000293207.bin, 2, 1
COCO_val2014_000000163138.bin, 2, 1
COCO_val2014_000000564301.bin, 2, 1
COCO_val2014_000000391688.bin, 2, 1
COCO_val2014_000000574154.bin, 2, 1
COCO_val2014_000000573971.bin, 2, 1
COCO_val2014_000000263136.bin, 2, 1
COCO_val2014_000000478420.bin, 2, 1
COCO_val2014_000000464719.bin, 2, 1
COCO_val2014_000000104691.bin, 2, 1
COCO_val2014_000000099039.bin, 2, 1
COCO_val2014_000000487692.bin, 2, 1
COCO_val2014_000000553985.bin, 2, 1
COCO_val2014_000000524436.bin, 2, 1
COCO_val2014_000000428985.bin, 2, 1
COCO_val2014_000000108645.bin, 2, 1
COCO_val2014_000000123244.bin, 2, 1
COCO_val2014_000000531602.bin, 2, 1
COCO_val2014_000000504091.bin, 2, 1
COCO_val2014_000000283055.bin, 2, 1
COCO_val2014_000000563938.bin, 2, 1
COCO_val2014_000000057100.bin, 2, 1
COCO_val2014_000000118802.bin, 2, 1
COCO_val2014_000000451234.bin, 2, 1
COCO_val2014_000000056651.bin, 2, 1
COCO_val2014_000000064240.bin, 2, 1
COCO_val2014_000000454444.bin, 2, 1
COCO_val2014_000000478812.bin, 2, 1
COCO_val2014_000000581040.bin, 2, 1
COCO_val2014_000000074446.bin, 2, 1
COCO_val2014_000000014635.bin, 2, 1
COCO_val2014_000000341620.bin, 2, 1
COCO_val2014_000000436203.bin, 2, 1
COCO_val2014_000000570594.bin, 2, 1
COCO_val2014_000000175825.bin, 2, 1
COCO_val2014_000000007149.bin, 2, 1
COCO_val2014_000000491130.bin, 2, 1
COCO_val2014_000000413295.bin, 2, 1
COCO_val2014_000000031061.bin, 2, 1
COCO_val2014_000000493132.bin, 2, 1
COCO_val2014_000000010698.bin, 2, 1
COCO_val2014_000000201970.bin, 2, 1
COCO_val2014_000000262514.bin, 2, 1
COCO_val2014_000000224368.bin, 2, 1
COCO_val2014_000000467696.bin, 2, 1
COCO_val2014_000000490639.bin, 2, 1
COCO_val2014_000000080369.bin, 2, 1
COCO_val2014_000000285558.bin, 2, 1
COCO_val2014_000000535889.bin, 2, 1
COCO_val2014_000000360983.bin, 2, 1
COCO_val2014_000000481518.bin, 2, 1
COCO_val2014_000000163473.bin, 2, 1
COCO_val2014_000000050380.bin, 2, 1
COCO_val2014_000000053677.bin, 2, 1
COCO_val2014_000000059022.bin, 2, 1
COCO_val2014_000000392659.bin, 2, 1
COCO_val2014_000000436972.bin, 2, 1
COCO_val2014_000000577077.bin, 2, 1
COCO_val2014_000000498687.bin, 2, 1
COCO_val2014_000000468456.bin, 2, 1
COCO_val2014_000000163117.bin, 2, 1
COCO_val2014_000000039743.bin, 2, 1
COCO_val2014_000000546210.bin, 2, 1
COCO_val2014_000000442367.bin, 2, 1
COCO_val2014_000000387655.bin, 2, 1
COCO_val2014_000000273841.bin, 2, 1
COCO_val2014_000000542717.bin, 2, 1
COCO_val2014_000000187475.bin, 2, 1
COCO_val2014_000000512722.bin, 2, 1
COCO_val2014_000000046919.bin, 2, 1
COCO_val2014_000000088741.bin, 2, 1
COCO_val2014_000000511622.bin, 2, 1
COCO_val2014_000000259037.bin, 2, 1
COCO_val2014_000000277390.bin, 2, 1
COCO_val2014_000000350157.bin, 2, 1
COCO_val2014_000000010779.bin, 2, 1
COCO_val2014_000000121534.bin, 2, 1
COCO_val2014_000000005535.bin, 2, 1
COCO_val2014_000000520528.bin, 2, 1
COCO_val2014_000000220176.bin, 2, 1
COCO_val2014_000000005205.bin, 2, 1
COCO_val2014_000000286981.bin, 2, 1
COCO_val2014_000000145604.bin, 2, 1
COCO_val2014_000000222467.bin, 2, 1
COCO_val2014_000000134703.bin, 2, 1
COCO_val2014_000000418604.bin, 2, 1
COCO_val2014_000000578792.bin, 2, 1
COCO_val2014_000000049682.bin, 2, 1
COCO_val2014_000000147128.bin, 2, 1
COCO_val2014_000000092861.bin, 2, 1
COCO_val2014_000000300538.bin, 2, 1
COCO_val2014_000000212080.bin, 2, 1
COCO_val2014_000000408774.bin, 2, 1
COCO_val2014_000000183014.bin, 2, 1
COCO_val2014_000000368212.bin, 2, 1
COCO_val2014_000000063104.bin, 2, 1
COCO_val2014_000000205324.bin, 2, 1
COCO_val2014_000000023200.bin, 2, 1
COCO_val2014_000000409581.bin, 2, 1
COCO_val2014_000000138975.bin, 2, 1
COCO_val2014_000000299349.bin, 2, 1
COCO_val2014_000000166948.bin, 2, 1
COCO_val2014_000000336245.bin, 2, 1
COCO_val2014_000000337264.bin, 2, 1
COCO_val2014_000000092602.bin, 2, 1
COCO_val2014_000000470924.bin, 2, 1
COCO_val2014_000000282224.bin, 2, 1
COCO_val2014_000000267725.bin, 2, 1
COCO_val2014_000000419190.bin, 2, 1
COCO_val2014_000000136908.bin, 2, 1
COCO_val2014_000000439868.bin, 2, 1
COCO_val2014_000000497674.bin, 2, 1
COCO_val2014_000000399968.bin, 2, 1
COCO_val2014_000000058425.bin, 2, 1
COCO_val2014_000000099592.bin, 2, 1
COCO_val2014_000000437118.bin, 2, 1
COCO_val2014_000000064121.bin, 2, 1
COCO_val2014_000000257076.bin, 2, 1
COCO_val2014_000000129812.bin, 2, 1
COCO_val2014_000000538913.bin, 2, 1
COCO_val2014_000000486112.bin, 2, 1
COCO_val2014_000000457754.bin, 2, 1
COCO_val2014_000000029138.bin, 2, 1
COCO_val2014_000000337517.bin, 2, 1
COCO_val2014_000000581356.bin, 2, 1
COCO_val2014_000000401004.bin, 2, 1
COCO_val2014_000000136285.bin, 2, 1
COCO_val2014_000000003001.bin, 2, 1
COCO_val2014_000000172279.bin, 2, 1
COCO_val2014_000000044171.bin, 2, 1
COCO_val2014_000000448263.bin, 2, 1
COCO_val2014_000000061418.bin, 2, 1
COCO_val2014_000000422391.bin, 2, 1
COCO_val2014_000000155449.bin, 2, 1
COCO_val2014_000000085316.bin, 2, 1
COCO_val2014_000000464283.bin, 2, 1
COCO_val2014_000000214123.bin, 2, 1
COCO_val2014_000000563696.bin, 2, 1
COCO_val2014_000000301755.bin, 2, 1
COCO_val2014_000000063047.bin, 2, 1
COCO_val2014_000000156511.bin, 2, 1
COCO_val2014_000000047752.bin, 2, 1
COCO_val2014_000000357096.bin, 2, 1
COCO_val2014_000000465862.bin, 2, 1
COCO_val2014_000000133963.bin, 2, 1
COCO_val2014_000000430756.bin, 2, 1
COCO_val2014_000000396200.bin, 2, 1
COCO_val2014_000000047739.bin, 2, 1
COCO_val2014_000000038726.bin, 2, 1
COCO_val2014_000000025386.bin, 2, 1
COCO_val2014_000000064884.bin, 2, 0
COCO_val2014_000000368684.bin, 2, 0
COCO_val2014_000000242379.bin, 2, 0
COCO_val2014_000000329355.bin, 2, 0
COCO_val2014_000000496166.bin, 2, 0
COCO_val2014_000000431901.bin, 2, 0
COCO_val2014_000000288955.bin, 2, 0
COCO_val2014_000000090631.bin, 2, 0
COCO_val2014_000000178156.bin, 2, 0
COCO_val2014_000000552563.bin, 2, 0
COCO_val2014_000000575915.bin, 2, 0
COCO_val2014_000000080974.bin, 2, 0
COCO_val2014_000000509116.bin, 2, 0
COCO_val2014_000000313557.bin, 2, 0
COCO_val2014_000000071857.bin, 2, 0
COCO_val2014_000000072632.bin, 2, 0
COCO_val2014_000000230669.bin, 2, 0
COCO_val2014_000000265597.bin, 2, 0
COCO_val2014_000000073467.bin, 2, 0
COCO_val2014_000000083086.bin, 2, 0
COCO_val2014_000000514082.bin, 2, 0
COCO_val2014_000000223090.bin, 2, 0
COCO_val2014_000000370444.bin, 2, 0
COCO_val2014_000000322858.bin, 2, 0
COCO_val2014_000000447948.bin, 2, 0
COCO_val2014_000000445812.bin, 2, 0
COCO_val2014_000000562595.bin, 2, 0
COCO_val2014_000000146334.bin, 2, 0
COCO_val2014_000000130566.bin, 2, 0
COCO_val2014_000000021644.bin, 2, 0
COCO_val2014_000000276036.bin, 2, 0
COCO_val2014_000000466835.bin, 2, 0
COCO_val2014_000000011184.bin, 2, 0
COCO_val2014_000000333697.bin, 2, 0
COCO_val2014_000000360128.bin, 2, 0
COCO_val2014_000000073595.bin, 2, 0
COCO_val2014_000000096998.bin, 2, 0
COCO_val2014_000000186345.bin, 2, 0
COCO_val2014_000000035435.bin, 2, 0
COCO_val2014_000000011360.bin, 2, 0
COCO_val2014_000000087929.bin, 2, 0
COCO_val2014_000000356379.bin, 2, 0
COCO_val2014_000000010324.bin, 2, 0
COCO_val2014_000000536972.bin, 2, 0
COCO_val2014_000000155035.bin, 2, 0
COCO_val2014_000000505043.bin, 2, 0
COCO_val2014_000000036861.bin, 2, 0
COCO_val2014_000000013445.bin, 2, 0
COCO_val2014_000000451496.bin, 2, 0
COCO_val2014_000000295765.bin, 2, 0
COCO_val2014_000000263723.bin, 2, 0
COCO_val2014_000000502895.bin, 2, 0
COCO_val2014_000000336937.bin, 2, 0
COCO_val2014_000000286507.bin, 2, 0
COCO_val2014_000000543364.bin, 2, 0
COCO_val2014_000000181179.bin, 2, 0
COCO_val2014_000000467873.bin, 2, 0
COCO_val2014_000000428278.bin, 2, 0
COCO_val2014_000000200291.bin, 2, 0
COCO_val2014_000000333106.bin, 2, 0
COCO_val2014_000000148272.bin, 2, 0
COCO_val2014_000000185512.bin, 2, 0
COCO_val2014_000000434412.bin, 2, 0
COCO_val2014_000000212239.bin, 2, 0
COCO_val2014_000000352151.bin, 2, 0
COCO_val2014_000000008721.bin, 2, 0
COCO_val2014_000000162257.bin, 2, 0
COCO_val2014_000000409566.bin, 2, 0
COCO_val2014_000000427796.bin, 2, 0
COCO_val2014_000000173371.bin, 2, 0
COCO_val2014_000000388812.bin, 2, 0
COCO_val2014_000000248363.bin, 2, 0
COCO_val2014_000000237318.bin, 2, 0
COCO_val2014_000000003217.bin, 2, 0
COCO_val2014_000000073521.bin, 2, 0
COCO_val2014_000000277689.bin, 2, 0
COCO_val2014_000000138086.bin, 2, 0
COCO_val2014_000000225738.bin, 2, 0
COCO_val2014_000000143769.bin, 2, 0
COCO_val2014_000000141597.bin, 2, 0
COCO_val2014_000000305351.bin, 2, 0
COCO_val2014_000000534268.bin, 2, 0
COCO_val2014_000000222195.bin, 2, 0
COCO_val2014_000000125535.bin, 2, 0
COCO_val2014_000000167131.bin, 2, 0
COCO_val2014_000000116825.bin, 2, 0
COCO_val2014_000000325064.bin, 2, 0
COCO_val2014_000000455872.bin, 2, 0
COCO_val2014_000000193050.bin, 2, 0
COCO_val2014_000000089459.bin, 2, 0
COCO_val2014_000000230610.bin, 2, 0
COCO_val2014_000000141508.bin, 2, 0
COCO_val2014_000000030213.bin, 2, 0
COCO_val2014_000000300179.bin, 2, 0
COCO_val2014_000000335047.bin, 2, 0
COCO_val2014_000000030356.bin, 2, 0
COCO_val2014_000000434148.bin, 2, 0
COCO_val2014_000000116521.bin, 2, 0
COCO_val2014_000000240605.bin, 2, 0
COCO_val2014_000000417284.bin, 2, 0
COCO_val2014_000000265742.bin, 2, 0
COCO_val2014_000000392534.bin, 2, 0
COCO_val2014_000000467500.bin, 2, 0
COCO_val2014_000000410231.bin, 2, 0
COCO_val2014_000000003947.bin, 2, 0
COCO_val2014_000000175948.bin, 2, 0
COCO_val2014_000000578454.bin, 2, 0
COCO_val2014_000000041671.bin, 2, 0
COCO_val2014_000000500118.bin, 2, 0
COCO_val2014_000000262360.bin, 2, 0
COCO_val2014_000000436865.bin, 2, 0
COCO_val2014_000000129186.bin, 2, 0
COCO_val2014_000000407614.bin, 2, 0
COCO_val2014_000000452727.bin, 2, 0
COCO_val2014_000000440461.bin, 2, 0
COCO_val2014_000000405248.bin, 2, 0
COCO_val2014_000000267628.bin, 2, 0
COCO_val2014_000000261155.bin, 2, 0
COCO_val2014_000000026671.bin, 2, 0
COCO_val2014_000000530952.bin, 2, 0
COCO_val2014_000000210228.bin, 2, 0
COCO_val2014_000000011712.bin, 2, 0
COCO_val2014_000000051844.bin, 2, 0
COCO_val2014_000000316400.bin, 2, 0
COCO_val2014_000000512463.bin, 2, 0
COCO_val2014_000000364470.bin, 2, 0
COCO_val2014_000000370900.bin, 2, 0
COCO_val2014_000000046603.bin, 2, 0
COCO_val2014_000000574241.bin, 2, 0
COCO_val2014_000000423513.bin, 2, 0
COCO_val2014_000000491683.bin, 2, 0
COCO_val2014_000000262030.bin, 2, 0
COCO_val2014_000000380842.bin, 2, 0
COCO_val2014_000000198650.bin, 2, 0
COCO_val2014_000000055955.bin, 2, 0
COCO_val2014_000000104701.bin, 2, 0
